name,comment,label_gus,label_le,label_ren,label_lif,label_sum
bigmariaaa,Aku baru tau kalau UU Penghapusan Kekerasan Seksual sudah di sahkan di US sejak tahun 1994. Kewl. :),Netral,Netral,,,Netral
jclv702,@siomaymamaelis_lover 😁,Netral,Netral,,,Netral
winlive.co,@winlive.co sapa yang bisa menjawab,Netral,Netral,,,Netral
winlive.co,Adakah nilai kelonjakan angka pasien covid di AS setelah pemilihan tersebut gaesss,Netral,Netral,,,Netral
sarkawing,Jangan2 karena video 19 detik itu ya?,Netral,Netral,,,Netral
lisna_iu,Trump is the real Prabowo 😁,Netral,Netral,,,Netral
pia_pican,@ragustini202024,Netral,Netral,,,Netral
afizazaara,"KAYAK PERNAH DENGER KATA2 TRUMP, TAPI DIMANA YA?......WKWKWKWKWKWK🤘🤘🤘",Netral,Netral,,,Netral
yusyufmaulana,"Sama kaya pilpres di Indon...kalah,nuduh curang...😄",Netral,Netral,,,Netral
resuryahmaulana,"Biden bukan yg terbaik, tapi gak ada pilihan lain, jejaknya dia lebih baik dibanding blonde",Positif,Positif,,,Positif
m.dedychandra666,"Ini bener bener nii..benerr benerr ni,bener bener aku nga tau mau coment apa..😂 tidur lah.",Netral,Netral,,,Netral
aan.aulya,@septianiminda eh ada mommy 😆 jadi malu 🙈,Netral,Netral,,,Netral
tyasthalib,@gina_alipu,Netral,Netral,,,Netral
vialyudha,"Tenang trump, besok diangkat jadi menteri pertahanan amerika",Netral,Netral,,,Netral
dyan_montana,😂,Netral,Netral,,,Netral
nazwanotnajwaa,Ganteng,Positif,Positif,,,Positif
herlinoktaviani3,Trump : 🎶kumenangiiiiisss,Netral,Netral,,,Netral
tokoparcelmurah,"Mencari seserahan wedding, parcel hari raya dan karangan bunga. Yukkk CEK IG kami kak🌹🎁🎉🎊",Netral,Netral,,,Netral
habibalktsr.r,@dewimsthx semongko,Netral,Netral,,,Netral
ardi_gardaputra,Aki2 pedopil,Negatif,Negatif,,,Negatif
melshavinalll,cek postingan terakhir @teluuur,Netral,Netral,,,Netral
jaaah.ryn,Yauda berdoa smgo gak merugikan negara lain ya konspirasinya 😅,Negatif,Negatif,,,Negatif
tiarfazholangi,Pak Biden tolong di perhatikan warga MUSLIM di Amerika ya.,Positif,Positif,,,Positif
sadhaaa37,@vandiepradana 🤣🤣🤣,Netral,Netral,,,Netral
sadhaaa37,"Knp sih kalo kalah harus teriak curang??🤔 Gak asing sama"" di dukung fadli zon kalimat mutahir nya keluar 😂",Netral,Netral,,,Netral
fikri_fca,@harirsipit liat ignya @mardiguwp dan @teluuur,Netral,Netral,,,Netral
mfthfirdaus,Lek nang kene Serangan fajar jenenge,Netral,Netral,,,Netral
r_khaidirramadhan,@realdonaldtrump is the best for me ☕,Negatif,Negatif,,,Negatif
faskalas_,"KPU sama media di Amerika ternyata pada sehat, Ngumumin dan menyatakan pemenang pilpres nya jam 8/10 pagi.. Gak kaya setan yang suka nongol di tengah malam menjelang subuh wkwkkkk 🤣🤣🤣🤣",Netral,Netral,,,Netral
siomaymamaelis_lover,@jclv702 bapa km gk puas tuh 😅,Netral,Netral,,,Netral
_iniagi_,Alhamdulilah ga main survei sewaan kan ??,Netral,Netral,,,Netral
endah_ekayani,Tertua..... semoga pengalaman puluhan tahun Biden mampu membangkitkan the Wisdom of America yg sepertinya dibutuhkan untuk berjaya kembali,Positif,Positif,,,Positif
mumtazni,@mumtazz.__ coba yg pendukung biden liat ini wokwokwok,Netral,Netral,,,Netral
obamhasibuan,Nnti ngumumin presiden terpilih nya tengah malam kayak lek jo wkwkq,Netral,Netral,,,Netral
mumtazni,https://www.instagram.com/p/CHU-lMiF05d/?igshid=1q3g29sv9h1g6,Netral,Netral,,,Netral
endah_ekayani,Tertua.... semoga pengalaman puluhan tahun Biden membangkitkan the wisdom of America yg sepertinya dibutuhkan unuj...,Positif,Positif,,,Positif
darmamalagata,@ruddyemalia banyak yg sukanya uang pajak,Negatif,Negatif,,,Negatif
batik.kencana,Indonesia pancen top markotop,Netral,Netral,,,Netral
ota.deta,Petugas kpps sana byrannya brp ya 🤣😂,Netral,Netral,,,Netral
civil.gembel,@sukryhf.yahya,Netral,Netral,,,Netral
dikibaik,Jd stalker sama the simpson,Netral,Netral,,,Netral
rizky8414,Song?,Netral,Netral,,,Netral
dickuns00,@ririnip_ nih,Netral,Netral,,,Netral
faldiflamboyan,Tetap kawal gorden coklat,Netral,Netral,,,Netral
flasrun,Yg kalah pasti teriak curang😅,Netral,Netral,,,Netral
hibatullahhibatullah,"@la.ng_ eh eh jngan langsung blak2 an gtu jga wkwk, ihh kamu mah berdosa bgt",Netral,Netral,,,Netral
wildanhkm,"Di amerika kalo kalah ada yg bilang ""kalah mah kalah aja, gausah alesan2"" gak ya?",Netral,Netral,,,Netral
im_irmamhrn01,@vandiepradana menteri pemberdayaan perempuan : Hillary clinton 😂,Netral,Netral,,,Netral
maifauzi30,"Kita harus bangga, karena ada orang Padang yg jd presiden AS. Beliau kalo di kampung biasa dipanggil Zaenal Abidin.😁",Netral,Netral,,,Netral
gogonbayu,pasukan 212 di AS bakalan demo berjilid-jilid niiih 🤣🤣🤣,Netral,Netral,,,Netral
de_irphan,Kok pada rame ada apa ini... Mbak nana mau nikah ya... Ya ampiiiuuun,Netral,Netral,,,Netral
aliffauzan26,@dewimsthx mntap,Netral,Netral,,,Netral
lenyag87,"kek pemilu disini ya, ada yg tak puas 😂 @hooney.lemonn",Netral,Netral,,,Netral
cik_sabatang,"@realdonaldtrump nyalonin di Indonesia deh, 2 periode juga jadi 🔥",Netral,Netral,,,Netral
rindakristinsmith,47th malang melintang di dunia politik ada hasilnya ? 2periode jadi wakil presiden mana hasilnya ? 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,Negatif,Negatif,,,Negatif
dewimsthx,@aliffauzan26 @yazidhanakbarr @habibalktsr.r,Netral,Netral,,,Netral
kevin_ps19,Orang yg berjiwa Baik plis Follow me 🙏,Netral,Netral,,,Netral
abdllh_mjhdn313,"Pedofil kok dipilih,oh ya kan udah diramalkan the Simpsons",Negatif,Negatif,,,Negatif
mas.torro,jangan lupakan 19 detik 😂,Netral,Netral,,,Netral
santozofirdaush,"selamat buat kakek biden,,Yasudah bapak TRUMP jadi MENHAN saja",Positif,Positif,,,Positif
babyzelvia61,@agusmanik02 ooh gitu..waduuh,Netral,Netral,,,Netral
suspendsystem,G masuk gorong ko bisa menang,Netral,Netral,,,Netral
adityobaharmoko,@ahmad_k_muamin yg penting trump jd menhan 👍,Netral,Netral,,,Netral
ayoes_890,Trump..trump..sopo sing arep milih maneh awak mu... Rakyat yo wes kapok.,Netral,Netral,,,Netral
rebecca.lmy,@vandiepradana menkes : bill gates🙂🙏,Netral,Netral,,,Netral
didik_eko_purwanto,Di Tipi Wan TRUMP yg menang.. 😑,Netral,Netral,,,Netral
brucelee__05,@ahmad_k_muamin Komentar Buta huruf.,Netral,Netral,,,Netral
dince_radjah,My new President 💙💙💙,Positif,Positif,,,Positif
icoonkz14,By script,Netral,Netral,,,Netral
brucelee__05,@vhariedsultan babi,Netral,Netral,,,Netral
brucelee__05,@mantul_queen trump gombel.😂😂,Positif,Positif,,,Positif
ysandhy25,@vandiepradana 🤦‍♂️😄😄,Netral,Netral,,,Netral
honda_carstyle,@joebiden 👌,Positif,Positif,,,Positif
i_be2404,🔥,Positif,Positif,,,Positif
i_be2404,👏,Positif,Positif,,,Positif
asukicer95,The Simpson benar lagi ya perihal akan kalah. Dan prediksinya tahun 2021 bulan januari tanggal 20 amerika akan chaos. Dan bencana kelaparan juga apakah benar kita lihat tahuan depan,Negatif,Negatif,,,Negatif
dwi_maulia_,Amerika jauh lebih jujur dari Indonesia ya ttg pemilu👍,Positif,Positif,,,Positif
katapohon,🙄polanya mirip euy,Netral,Netral,,,Netral
atimhandsome6,Y ini cuma beda tipis dapat tambahan dinegara bagian Pennsylvania 20 suara elektoral total 273 kandidat menang jika meraih 270 suara elektoral ADAPUN total suara yang diperebutkan ialah 538,Netral,Netral,,,Netral
naharinaashofierma,@ridhadarmawati kayak kenal nih... 😆,Netral,Netral,,,Netral
dennis.andrean29,Gw rasa bentar lagi ada ormas yg demo dpn gedung KPU di amerika 😄,Netral,Netral,,,Netral
tengku_alhamdi,"tidak pernah terfikir oleh kami, jika memesan @mie_abie69 bisa bikin mendesah sampai 19 detik looh.",Netral,Netral,,,Netral
mazeone.id,Mr. Trump gak usah takut kalo semisal Mr. Biden menang kan Mr. Trump bisa jadi Menteri Pertahanan,Netral,Netral,,,Netral
thefauzi_gea,Emg gimick wajah nya harus kaya gitu ya ngomongnya😅,Netral,Netral,,,Netral
awesomeat_0909,Bakal ada 212 nihh..bib..bib kan nnt ud balik dia😂😂,Netral,Netral,,,Netral
adeband_kontrasmu_biisu,Donald trump berjanji klw dia kalah mau di sunat dan jadi mualaf.,Netral,Netral,,,Netral
amayae._,"pemilu disana pake kardus terus di pakein tinta ga ya jarinya sebagai bukti ""coblos""?🤣",Netral,Netral,,,Netral
purnawan_diki,👍,Positif,Positif,,,Positif
fuad_fahrozi,di kasik uang 50rban gak siih pas nyoblos?,Netral,Netral,,,Netral
gee_fajarari,Terinspirasi kisah lokal😂,Netral,Netral,,,Netral
wetty_tan,Hmmm..😊 suasana begini jadi kepikiran waktu pemilihan presiden di negara tercinta kita teman2😊,Netral,Netral,,,Netral
hakim_ch7,Wanjir banyak yang dukung biden disini 😂😂 sadar woi dia pro LGBT 😂😂,Negatif,Negatif,,,Negatif
iwanaiawan6897,"@intaanars biasa dlm politik pake trik,taktik itulah politik.keduanya sama aja (gak ada beda). Lebih baik Jokowi (j ujur, o Ra ko rupsi wi lasasih)❤️",Netral,Netral,,,Netral
adibaladewe,Jos gandhoz,Netral,Netral,,,Netral
sandihary_,Kencang serangan fajarnya 😑,Netral,Netral,,,Netral
liarosita0304,"Orang yg suka bilang ""curang"" biasanya pernah curang...😂😂",Netral,Netral,,,Netral
riskadamayantir,@subariyahriah @sarisaripah,Netral,Netral,,,Netral
sonny_defson,Statement normal bila kalah ja curang .. seperti di negara kita yg bertanding sudah boleh move on yg malah bawahan still jadi provokasi,Netral,Netral,,,Netral
al_hakim32,@muhamadsyarifudin013 dini Hari om 🤭,Netral,Netral,,,Netral
raihradz,Asik nama aku disebut di capt nya mba najwa😍,Netral,Netral,,,Netral
bunda.02,Dimana2negara mana aja kalo kalah pasti dibilang curang gak mau menerima kenyataan kalah aneh.,Netral,Netral,,,Netral
bagustiandiman,Ini nyoblos nya pake belusukan tengah malam gax ngasih ngasih uang di amplop 😂😂😂,Netral,Netral,,,Netral
netaa_3447,Congratulation mr biden,Positif,Positif,,,Positif
andienlestari_,Congrats Joe Biden... Semoga tdk mendiskriminasi ummat muslim yg ada di negaranya,Positif,Positif,,,Positif
susisipit,@suaivi_soe msh aja promo 🙈😁,Netral,Netral,,,Netral
dhany_septian27,"Di amerika klo abis.nyoblos, jarinua dcelupin tinta gak ya ?",Netral,Netral,,,Netral
irham_r_l,"""DINI HARI""",Netral,Netral,,,Netral
ristanti.ris,"Persamaan amerika dan ameriki: 1. nama presidennya sama² berawalan huruf "" J""... 😀 semoga ada dampak baik utk indonesia dan dunia",Positif,Positif,,,Positif
andienlestari_,Coba cek kotak suarax dari kardus digembok apa nggak😁,Netral,Netral,,,Netral
hadriansidabutar,"Menjerit2 dan menuduh curang, mau ikut kaum2 di negara +62?😂sewa aja dari +62, siap untuk demo😂😂",Netral,Netral,,,Netral
aadelina627gmail.co,Jadi lah Pemimpin yang bijaksana dan membawa kedamaian dan cinta kasih,Positif,Positif,,,Positif
rulytobing,😪😪,Netral,Netral,,,Netral
aadelina627gmail.co,Semoga siapa pun yang terpilih,Netral,Netral,,,Netral
okty_r_wels,"Sepertinya dejavu kejadian yg sudah terjadi di suatu negara, persis sama bgt. Mengklaim menang terus mengumbar berbagai wacana kecurangan dan bahkan akan membawanya ke court, apakah negara tersebut menjadi kelinci percobaan bagi USA?",Netral,Netral,,,Netral
sinergyecoracing_real,"""Cerita ini hanya fiktif belaka. Jika ada kesamaan nama Tokoh, Tempat Kejadian Ataupun Cerita, Itu adalah kebetulan semata dan tidak ada Unsur kesengajaan"" Tapi kok ada mirip miripnya dengan kejadian di sebuah negara jaman dulu, entah itu di negara mana? saya sudah lupa, mungkin ada Netizen yang tau setelah ini!?",Netral,Netral,,,Netral
nugraha6351,"Lebih baik saya memilih trump @realdonaldtrump dr pada si biden, lebih brengsek, ini lah tanda2 akhir jaman..",Negatif,Negatif,,,Negatif
ariss_aryuu,JOE BiDEN,Netral,Netral,,,Netral
anitahudayani_nita,@rudyykarim 🤣🤣,Netral,Netral,,,Netral
nextdimensionconsultant,"setidaknya ada beberapa yang wajar 1. sistem penghitungan di beberapa TV AS sangat terbuka, suaranya bermula dari persentase nol bukan dari persentase 53% di satu kubu pada 2 jam setelah kotak suara masuk. 2. 'perpu' tidak memberikan angin segar bagi committee election apabila salah satu pihak win, head of committee dapat menjadi pejabat tinggi 3. semua celah/ kelemahan ditutup seperti Tidak adanya kejanggalan sebelum dan saat proses pemilihan seperti double database, hacker, dll serta paska penghitungan 4. setidaknya tidak ada jatah bagi parlemen untuk posisi pendukungnya",Positif,Positif,,,Positif
cumacuya,Saya pasti nanti akan merindukan Memes sang Petahana yg banyak beredar di Medsos sebelum-sebelumnya 😁,Netral,Netral,,,Netral
rudyykarim,@anitahudayani_nita negara lain itu pasti kotak suaranya dari kardus ya wkwkwkwk,Netral,Netral,,,Netral
romi.distorsi,@dr_fais kakek pedofilia 😱😱,Negatif,Negatif,,,Negatif
hmdnarknl,"@d2_ramdhan betul , bakal pecah keknya bntr"" lagi kalo dia yg pegang",Negatif,Negatif,,,Negatif
anitahudayani_nita,Kang @rudyykarim ... mungkin terinspirasi dr negara lain.. yg penghitungan suaranya ngga jelas..bnyk suara ghoib..😔🤭🤭,Netral,Netral,,,Netral
ariachmad29,"Kayak pernah liat scene ini, tapi dimana yahh 😂",Netral,Netral,,,Netral
ibeen7,Plus minus...,Netral,Netral,,,Netral
rizkyramadhan01199,@aiinuuuuuun 😢😢😢 Timur Tengah.. ada Pidato Biden di YouTube Ancam Erdogan 🇹🇷 Turki😮,Negatif,Negatif,,,Negatif
iwanaiawan6897,@ruddyemalia masuk kocek wkwkckk😂nyengir,Netral,Netral,,,Netral
haniekwidia,@aan.aulya di tatto 😂,Netral,Netral,,,Netral
tri_bowodan,Betteroldman👏😃,Positif,Positif,,,Positif
dmgdrive,joe biden as joe cowi,Netral,Netral,,,Netral
joniarta31_,Kok sama macam diindonesia ya😁,Netral,Netral,,,Netral
sbuck.caramel,@vanijenever,Netral,Netral,,,Netral
emmacroonn,Bukan si najwa namanya kalo gak buat gini wkwkwkw AMPAS,Netral,Netral,,,Netral
iwanaiawan6897,"@agustinriin saya setuju dengan komen anda,karena sejatinya siapapun presidennya kebijakan nya sama,kekuasa'an,Adijaya titik tanpa coma",Netral,Netral,,,Netral
veloce_veglia,"Tingkah Trump menjadikan aku DeJavu, mengingat seseorang 😁...",Netral,Netral,,,Netral
boby_edg,Apa cuman gw yg ngerasa Mirip sama Chris Evan tua wkt di Avanger..😅,Netral,Netral,,,Netral
septianiminda,@aan.aulya 🤭,Netral,Netral,,,Netral
movic0606,Amanah gk yah???,Netral,Netral,,,Netral
wwnapriadi,@jpwika_ yes wkwk,Netral,Netral,,,Netral
ichalputra,"Kok sama yah,,yg kalah bilang curang...😂😂",Netral,Netral,,,Netral
hcldh,"@muhamadsyarifudin013 enggak keknya, cmiiw",Netral,Netral,,,Netral
anri_maulana,Ini mau ada demo di patung liberty ga?,Netral,Netral,,,Netral
arif_doniarta212,Pasti kotak suaranya dari KARDUS..,Netral,Netral,,,Netral
yuharateosofisme,🤣,Netral,Netral,,,Netral
iwanaiawan6897,"@sayapeppito betul bro,siapapun presidennya sama aja",Negatif,Negatif,,,Negatif
yuharateosofisme,😆😆🤣,Netral,Netral,,,Netral
siti_anisahtjg,Kalo AS bakalan perang apa bener yg kyk divideo gw tonton td bakal terjadi kiamat? :') gw nanya ya,Negatif,Negatif,,,Negatif
panda.gudetama,"biden bawa segudang janji, gpp, soalnya donald trump bawa janjinya sekawasan pergudangan 😁😁😁😁😁...macam di daan mogot, serpong gitu he he he",Positif,Positif,,,Positif
rizky.t.apriyan,Udh Mending Pilih Donald Trump Biar Negara AS Hancur wkwkwkw,Negatif,Negatif,,,Negatif
rudyykarim,Hahaha Trump .... Trump emangnya si Joe Biden Petahana apaa ??? Bisa2nya dibilangin curang 😀😀😀,Netral,Netral,,,Netral
aguzz_kuplezz,Mirip siapa ya,Netral,Netral,,,Netral
iwanaiawan6897,Siapapun presidennya gak kan ngaruh tuk negri ini.karna rakyat bangsa inilah yg harus bersatu tuk jadi negara yg raya nan jaya. baca (Indonesia raya)w.r Supratman,Netral,Netral,,,Netral
zhepriinces,Sy pilih trump,Negatif,Negatif,,,Negatif
jpwika_,@wwnapriadi,Netral,Netral,,,Netral
supandisun_sun,JB 🤔 Klo gk salah ada kasus pedofil nya lihat sisi gelap bisnis perdagangan manusia,Negatif,Negatif,,,Negatif
septi_vidi94,😳😳,Netral,Netral,,,Netral
gomgomtua_simamora,@veronika_siburian,Netral,Netral,,,Netral
suhendri4666,Semoga presidentnya amanah aamiin,Positif,Positif,,,Positif
d2_ramdhan,"Bidden lebih parah bu, pro LGBT, intervensi negara lain, siap siap aja WW III",Negatif,Negatif,,,Negatif
kabayan_2,ada hesteg yg akhirannya sos ga?,Netral,Netral,,,Netral
anwar_1032,Apakah akan ada hubungannya dgn C-19??,Netral,Netral,,,Netral
denyardiansyh_,@duull1,Netral,Netral,,,Netral
alfisgod,Mirip pilpres di Indonesia saat Prabowo kalah protes gak terima begitu jg di Amerika Joy Biden menang Donal Trump protes,Netral,Netral,,,Netral
trionosoleh,@ayanktikaa iya kan jadi ga gampang aus,Netral,Netral,,,Netral
negpshcyotrophica,"Dalam pemerintahan Mr. Trump, emg pak Joe sebagai apa?",Netral,Netral,,,Netral
justeven___,#PIZZAGATEISREAL @nessiejudge 🔥,Negatif,Negatif,,,Negatif
pra.nesti,🤣🤣 Ini warga +62 kok pinter2 banget sichh?🔥🔥,Netral,Netral,,,Netral
iqbaalc7,@a__risky den dek ko yo amuah basitumpeh wkwk,Netral,Netral,,,Netral
alechzlatan,ini adlah kecurangan yg terstruktur...jd inget yg kmaren dah,Netral,Netral,,,Netral
abdulazizmuchsin,hahahahha...ngikutin jokowi kali dya pak.ngitung dan ngumumin nya malem malem👻👻👻😂🔥🔥🔥,Netral,Netral,,,Netral
azizahanun,seperti seseorang yang kita kenal di negara ini 🙂,Netral,Netral,,,Netral
__muzankibutsuji,Nasionalis gabakalan kuat lawan globalis cuk wkwk,Negatif,Negatif,,,Negatif
lelihartati3,👍👍👍👍👍,Positif,Positif,,,Positif
godhonggedhang__,Kira2 Habis Nyoblos jari Tangan Dicelupin Tinta ga yaa ?,Netral,Netral,,,Netral
tri.wahyuni.99,Siapapun presiden amerika. Selamanya mereka akan menjadi imperialis penjajah. Dimana ada minyak dan SDA disitulah mereka akan nerusaha menguasai. Dan meyoritas minyak ada di negara muslim. Nah loh...,Negatif,Negatif,,,Negatif
syahh_are_ansyahh,"sabar trump, siapa tau lu kalah trs nanti di angkat jadi mentrinya biden kan? kita gada yang tau say tiba2 trump diangkat jdi mentrinya biden wkwkwkwkw",Netral,Netral,,,Netral
xaveria_desi,One of the youngest senators to oldest US president,Positif,Positif,,,Positif
simon_gea.s,I like Trump but it is what it is,Negatif,Negatif,,,Negatif
therockskulls,@mrs.endahpurwa haaii adik kelasss apakabar hahaha malah ketemu disini. Berarti lagu wajibnya masih sama ya?,Netral,Netral,,,Netral
haninsaidah_,@aan.aulya dikasi stiker,Netral,Netral,,,Netral
chefdims88,Wkwkwk kapok lu trump,Positif,Positif,,,Positif
up.normal.human,Trump for presiden!,Negatif,Negatif,,,Negatif
mid_radovic,Apakah di sana Ada tukang cilok?,Netral,Netral,,,Netral
mujiloverestu,"Aku mau komen apa ya, ap yg mau aku komen dah ada semua , komen nya beragam, ada yg lucu, ada yg serius, ada yg pinter ngelawak jg .. 😃😃",Netral,Netral,,,Netral
farid_akbar_31,Ternyata warga AS juga butuh lapangan pekerjaan........!!!!!,Netral,Netral,,,Netral
hezty_22,"bosku aja yg dulu golput sekrang milih , pokoknya trump hrus kalah kta bosku trus aku tanya pnggantiny emng lebih bagus, trus bosku jwb gak tau ,Intinya trump kalah ..😆😆",Positif,Positif,,,Positif
